datetime,Estacion,direccion_viento,humedad_relativa,precipitaciones,presion_atmosferica,temperatura_ambiente,velocidad_viento,"mp_2,5"
2018-09-20 11:00:00,invierno,50.9946,0.7845,0.0,998.0830000000001,11.1617,4.9753,6.0
2018-09-20 12:00:00,invierno,47.2981,0.779083,0.0333333,998.5830000000001,10.8217,2.39452,5.0
2018-09-20 13:00:00,invierno,44.0184,0.784417,0.0333333,999.0,11.37,1.74908,6.0
2018-09-20 14:00:00,invierno,48.9315,0.806833,0.0333333,999.0,12.4175,2.38122,6.0
2018-09-20 15:00:00,invierno,49.6345,0.8085829999999999,0.0,998.3330000000001,13.4225,2.96462,6.0
2018-09-20 16:00:00,invierno,46.621,0.800333,0.0,998.0830000000001,13.3417,2.5434400000000004,6.0
2018-09-20 17:00:00,invierno,49.6142,0.8035,0.0,998.0830000000001,12.9908,3.07856,7.0
2018-09-21 10:00:00,invierno,49.2727,0.800667,0.0,998.0,12.9078,2.8038,2.0
2018-09-21 11:00:00,invierno,46.4151,0.79225,2.24208e-44,998.0010000000001,13.51,2.78345,2.0
2018-09-21 12:00:00,invierno,49.8398,0.80225,0.0,997.5830000000001,13.62,2.95961,3.0
2018-09-21 13:00:00,invierno,52.4764,0.8109999999999999,2.24208e-44,995.9169999999999,14.4867,3.8202,3.0
2018-09-21 14:00:00,invierno,42.4937,0.819167,0.0,995.0,15.4267,1.64411,2.0
2018-09-21 15:00:00,invierno,28.6782,0.82475,0.0,993.75,15.5867,0.749056,3.0
2018-09-21 16:00:00,invierno,329.20300000000003,0.822667,0.0,993.0,15.4783,0.38671,6.0
2018-09-21 17:00:00,invierno,139.418,0.83375,0.0,992.75,17.1933,1.11457,1.0
2018-09-21 18:00:00,invierno,151.629,0.826917,0.05,993.0,15.615,1.1709100000000001,2.0
2018-09-21 19:00:00,invierno,158.563,0.817333,0.0,993.0,15.015,1.0215100000000001,2.0
2018-09-21 20:00:00,invierno,178.028,0.80775,0.0333333,993.1669999999999,15.1092,1.4896399999999999,2.0
2018-09-21 21:00:00,invierno,195.44299999999998,0.785602,0.350009,993.7689999999999,11.0028,2.07041,6.0
2018-09-21 22:00:00,invierno,109.68700000000001,0.791767,0.266675,994.018,11.1853,0.792684,3.0
2018-09-21 23:00:00,invierno,146.077,0.785933,0.08333539999999999,994.0169999999999,11.1211,0.9804149999999999,2.0
2018-09-22 00:00:00,invierno,161.52,0.7897649999999999,0.06666860000000001,994.0160000000001,11.2527,1.25055,1.0
2018-09-22 01:00:00,invierno,171.65400000000002,0.786098,3.3631199999999998e-43,994.015,11.0235,1.8114700000000001,1.0
2018-09-22 02:00:00,invierno,162.963,0.777514,3.13891e-43,994.0139999999999,10.6694,1.1206,1.0
2018-09-22 03:00:00,invierno,151.92,0.773763,2.9146999999999995e-43,994.013,10.3835,0.254716,1.0
2018-09-22 04:00:00,invierno,21.0384,0.774095,2.69049e-43,994.012,9.73601,0.688625,2.0
2018-09-22 05:00:00,invierno,332.889,0.7687609999999999,2.4662899999999997e-43,994.0110000000001,8.92683,0.45660100000000003,3.0
2018-09-22 06:00:00,invierno,358.3,0.77076,0.016666999999999998,994.01,9.66432,0.329248,1.0
2018-09-22 07:00:00,invierno,205.196,0.778926,0.016666999999999998,994.5089999999999,10.5476,0.122359,1.0
2018-09-22 08:00:00,invierno,144.07299999999998,0.785667,0.0,995.3330000000001,11.835,0.9833799999999999,3.0
2018-09-22 09:00:00,invierno,122.12899999999999,0.789583,0.0,996.0,11.6358,1.0603799999999999,7.0
2018-09-22 10:00:00,invierno,152.404,0.7925,0.15,997.3330000000001,12.2567,1.15025,7.0
2018-09-22 11:00:00,invierno,146.628,0.7985,0.0,998.0,12.205,0.841651,7.0
2018-09-22 12:00:00,invierno,179.243,0.830667,0.0,998.0,14.65,1.20364,8.0
2018-09-22 13:00:00,invierno,175.294,0.829083,0.0,998.8330000000001,15.3233,2.07852,8.0
2018-09-22 14:00:00,invierno,183.19400000000002,0.829917,0.0,999.0,15.6283,2.6435,7.0
2018-09-22 15:00:00,invierno,182.622,0.833667,0.0,999.0,15.7725,2.33339,5.0
2018-09-22 16:00:00,invierno,171.855,0.816167,0.0,999.5,14.225,1.4107399999999999,6.0
2018-09-22 17:00:00,invierno,86.3401,0.80875,0.0,1000.0,13.7233,0.6457890000000001,6.0
2018-09-22 18:00:00,invierno,176.62099999999998,0.79425,0.0166667,1000.42,12.585,0.5937479999999999,7.0
2018-09-22 19:00:00,invierno,44.7968,0.79125,0.0,1001.0,11.8775,0.185942,7.0
2018-09-22 20:00:00,invierno,358.931,0.774849,3.81153e-43,1001.02,10.8628,0.21195799999999998,7.0
2018-09-22 21:00:00,invierno,305.134,0.772432,3.58732e-43,1002.02,10.0461,0.33439,7.0
2018-09-22 22:00:00,invierno,287.81,0.768432,3.3631199999999998e-43,1002.01,9.7144,0.30717300000000003,9.0
2018-09-22 23:00:00,invierno,303.369,0.771096,3.13891e-43,1002.01,9.80354,0.452722,10.0
2018-09-23 00:00:00,primavera,247.162,0.77393,2.9146999999999995e-43,1002.01,9.90103,0.320979,5.0
2018-09-23 01:00:00,primavera,197.97299999999998,0.773011,0.050000699999999995,1002.01,9.758510000000001,0.271843,5.0
2018-09-23 02:00:00,primavera,95.8521,0.7704270000000001,0.0333339,1002.01,9.384319999999999,0.496911,4.0
2018-09-23 03:00:00,primavera,59.3422,0.7724270000000001,0.0833346,1001.76,9.05682,0.495316,2.0
2018-09-23 04:00:00,primavera,343.68,0.762592,2.24208e-43,1002.01,8.35765,0.5068779999999999,1.0
2018-09-23 05:00:00,primavera,320.619,0.761342,0.016666999999999998,1002.01,8.29181,0.209802,1.0
2018-09-23 06:00:00,primavera,303.253,0.763425,1.79366e-43,1002.84,8.36095,0.173977,1.0
2018-09-23 07:00:00,primavera,233.662,0.7710899999999999,0.200001,1003.93,8.184510000000001,0.751225,1.0
2018-09-23 08:00:00,primavera,233.445,0.758333,0.166667,1004.75,8.169830000000001,0.38264899999999996,1.0
2018-09-23 09:00:00,primavera,203.38299999999998,0.763166,0.08333339999999999,1006.0,8.28642,0.377121,3.0
2018-09-23 10:00:00,primavera,204.822,0.78775,0.0,1006.42,9.27417,0.8990319999999999,5.0
2018-09-23 11:00:00,primavera,209.613,0.788083,0.0,1007.0,10.9458,0.85956,5.0
2018-09-23 12:00:00,primavera,220.12099999999998,0.81575,0.0,1007.0,12.6683,1.5344200000000001,2.0
2018-09-23 13:00:00,primavera,203.74099999999999,0.81425,0.0,1007.25,12.7733,2.39748,1.0
2018-09-23 14:00:00,primavera,211.98,0.802,0.0,1008.0,12.0408,3.5001,2.0
2018-09-23 15:00:00,primavera,216.267,0.809417,0.0,1008.0,13.1767,3.5622800000000003,4.0
2018-09-23 16:00:00,primavera,216.24900000000002,0.803667,0.0,1008.0,13.0092,3.4941,5.0
2018-09-23 17:00:00,primavera,223.537,0.802667,0.0166667,1008.0,12.4958,2.275,4.0
2018-09-23 18:00:00,primavera,232.985,0.793667,0.0,1009.0,12.0217,1.3986399999999999,6.0
2018-09-23 19:00:00,primavera,238.64,0.779167,0.0,1009.92,10.7417,1.2312,8.0
2018-09-23 20:00:00,primavera,246.827,0.776924,1.79366e-43,1010.19,9.45602,0.725925,9.0
2018-09-23 21:00:00,primavera,310.297,0.760424,1.5694499999999998e-43,1010.84,7.615139999999999,0.0844265,33.0
2018-09-23 22:00:00,primavera,10.0188,0.762506,1.5694499999999998e-43,1011.01,7.426480000000001,0.132252,27.0
2018-09-23 23:00:00,primavera,331.221,0.769755,1.3452499999999998e-43,1011.01,6.99004,0.08192089999999999,61.0
2018-09-24 00:00:00,primavera,332.53,0.756088,1.12104e-43,1010.08,6.594539999999999,0.21563800000000002,60.0
2018-09-24 01:00:00,primavera,35.2631,0.753171,8.96831e-44,1010.0,6.4282,0.667506,41.0
2018-09-24 02:00:00,primavera,40.0931,0.755252,6.72623e-44,1009.27,6.3015099999999995,0.7336,19.0
2018-09-24 03:00:00,primavera,36.016999999999996,0.758085,4.48416e-44,1008.33,6.36085,0.596064,16.0
2018-09-24 04:00:00,primavera,33.931,0.753169,4.48416e-44,1008.0,5.955019999999999,0.269735,27.0
2018-09-24 05:00:00,primavera,46.6347,0.749084,4.48416e-44,1007.08,5.36643,1.0187,21.0
2018-09-24 06:00:00,primavera,45.7117,0.752501,0.0166668,1007.0,4.97835,0.9571959999999999,28.0
2018-09-24 07:00:00,primavera,254.03799999999998,0.743085,4.48416e-44,1007.0,4.09943,0.150059,31.0
2018-09-24 08:00:00,primavera,203.715,0.747,0.0,1007.67,4.41017,0.32971500000000004,40.0
2018-09-24 09:00:00,primavera,188.55599999999998,0.754092,2.24208e-44,1008.0,5.39583,1.27265,62.0
2018-09-24 10:00:00,primavera,207.595,0.768667,2.24208e-44,1007.27,7.30325,2.12882,41.0
2018-09-24 11:00:00,primavera,212.59599999999998,0.7871670000000001,0.0,1007.0,10.2933,2.28288,18.0
2018-09-24 12:00:00,primavera,204.52700000000002,0.8059999999999999,0.0,1006.83,12.1375,1.8749200000000001,10.0
2018-09-24 13:00:00,primavera,205.81900000000002,0.823167,0.0,1006.0,13.6383,2.16573,7.0
2018-09-24 14:00:00,primavera,205.59,0.8245,2.24208e-44,1006.0,14.4042,2.36689,6.0
2018-09-24 15:00:00,primavera,210.64700000000002,0.8240000000000001,0.0,1005.0,14.7192,2.47638,5.0
2018-09-24 16:00:00,primavera,215.454,0.824833,2.24208e-44,1005.0,14.5225,2.12127,28.0
2018-09-24 17:00:00,primavera,218.148,0.81575,2.24208e-44,1005.0,14.41,2.6187,8.0
2018-09-24 18:00:00,primavera,219.438,0.79675,0.0,1006.0,13.1783,3.45362,10.0
2018-09-24 19:00:00,primavera,230.41400000000002,0.784423,1.3452499999999998e-43,1006.59,11.4751,2.08776,13.0
2018-09-24 20:00:00,primavera,249.21200000000002,0.774423,1.3452499999999998e-43,1007.01,9.79092,0.8583280000000001,30.0
2018-09-24 21:00:00,primavera,263.44599999999997,0.769338,1.12104e-43,1007.0,8.82591,0.7250439999999999,28.0
2018-09-24 22:00:00,primavera,322.719,0.754838,1.12104e-43,1007.08,7.497210000000001,0.19454200000000002,52.0
2018-09-24 23:00:00,primavera,6.51031,0.759336,8.96831e-44,1008.0,6.45178,0.329208,34.0
2018-09-25 00:00:00,primavera,16.3521,0.75542,6.72623e-44,1007.25,5.91119,0.624776,35.0
2018-09-25 01:00:00,primavera,18.6036,0.749919,4.48416e-44,1007.0,5.76009,0.49810200000000004,12.0
2018-09-25 02:00:00,primavera,42.4181,0.754083,2.24208e-44,1006.64,5.51342,0.832398,17.0
2018-09-25 03:00:00,primavera,34.9106,0.75,0.0,1006.0,5.34917,0.497032,13.0
2018-09-25 04:00:00,primavera,29.1807,0.75525,0.0,1006.0,5.8589199999999995,0.470314,14.0
2018-09-25 05:00:00,primavera,47.6707,0.760791,9.64093e-43,1005.04,6.0621599999999995,1.21333,19.0
2018-09-25 06:00:00,primavera,35.2435,0.760207,9.41673e-43,1005.87,6.05582,0.42502,16.0
2018-09-25 07:00:00,primavera,10.2774,0.759541,9.41673e-43,1006.04,6.211069999999999,0.30554699999999996,38.0
2018-09-25 08:00:00,primavera,50.2048,0.761167,2.24208e-44,1006.0,7.200830000000001,0.45129300000000006,41.0
2018-09-25 09:00:00,primavera,72.8286,0.7841670000000001,0.0,1006.42,9.20917,0.381864,54.0
2018-09-25 10:00:00,primavera,63.4872,0.7984,0.0,1006.7,10.695,0.640191,19.0
2018-09-25 12:00:00,primavera,204.16099999999997,0.8215,0.0,1006.0,13.4167,2.38036,7.0
2018-09-25 13:00:00,primavera,211.56799999999998,0.8168340000000001,0.0,1006.0,13.5967,2.76263,7.0
2018-09-25 14:00:00,primavera,202.13400000000001,0.824833,2.24208e-44,1005.36,14.685,2.85633,8.0
2018-09-25 15:00:00,primavera,194.08,0.836167,0.0,1004.83,15.3308,2.8893400000000002,7.0
2018-09-25 16:00:00,primavera,207.46599999999998,0.831833,6.72623e-44,1004.0,15.2933,2.9422,6.0
2018-09-25 17:00:00,primavera,212.268,0.8245,2.24208e-44,1004.0,15.0108,3.25104,9.0
2018-09-25 18:00:00,primavera,213.708,0.8079999999999999,0.0,1004.0,13.815,2.60534,12.0
2018-09-25 19:00:00,primavera,231.82299999999998,0.795,2.24208e-44,1004.7,12.1225,1.98195,12.0
2018-09-25 20:00:00,primavera,228.64700000000002,0.783587,1.12104e-43,1005.0,10.8434,2.33155,18.0
2018-09-25 21:00:00,primavera,232.487,0.767253,8.96831e-44,1005.0,9.72505,2.01315,18.0
2018-09-25 22:00:00,primavera,247.98,0.7645850000000001,6.72623e-44,1005.0,9.01254,1.46455,17.0
2018-09-25 23:00:00,primavera,240.145,0.7660020000000001,4.48416e-44,1005.0,8.7392,1.6523,11.0
2018-09-26 00:00:00,primavera,227.05599999999998,0.759084,2.24208e-44,1004.08,7.3490899999999995,0.47533100000000006,8.0
2018-09-26 01:00:00,primavera,230.015,0.765363,6.95044e-43,1003.03,7.637239999999999,1.41103,6.0
2018-09-26 02:00:00,primavera,215.93,0.7636109999999999,6.50202e-43,1002.61,7.873639999999999,1.32503,7.0
2018-09-26 03:00:00,primavera,217.78099999999998,0.764694,6.50202e-43,1001.78,7.54855,2.12696,8.0
2018-09-26 04:00:00,primavera,210.885,0.7641939999999999,6.27782e-43,1001.03,7.22163,1.54146,8.0
2018-09-26 05:00:00,primavera,269.993,0.760526,6.05361e-43,1000.78,6.78113,0.0746439,8.0
2018-09-26 06:00:00,primavera,318.578,0.760107,5.829399999999999e-43,1000.69,6.37319,0.152554,10.0
2018-09-26 07:00:00,primavera,323.253,0.75869,5.38099e-43,1001.02,6.20052,0.22951100000000002,25.0
2018-09-26 08:00:00,primavera,36.4527,0.758417,0.0,1001.0,6.16075,0.4232,48.0
2018-09-26 09:00:00,primavera,56.6917,0.760417,0.0,1000.83,7.47042,1.35437,24.0
2018-09-26 10:00:00,primavera,31.7527,0.774583,6.72623e-44,1001.0,9.36084,2.2238900000000004,20.0
2018-09-26 11:00:00,primavera,61.3785,0.80725,0.0,1000.0,12.1967,1.40664,17.0
2018-09-26 12:00:00,primavera,55.5836,0.820917,0.0,999.0,13.43,2.77988,21.0
2018-09-26 13:00:00,primavera,57.5971,0.830917,0.0,999.0,14.9742,1.2815,21.0
2018-09-26 14:00:00,primavera,229.829,0.837583,0.0,998.5,16.2267,0.572767,16.0
2018-09-26 15:00:00,primavera,222.583,0.840417,0.0,998.0,16.6508,0.416383,30.0
2018-09-26 16:00:00,primavera,202.227,0.830667,0.0,998.0,15.5625,2.11645,38.0
2018-09-26 17:00:00,primavera,196.426,0.819833,2.24208e-44,998.301,15.055,1.9251,45.0
2018-09-26 18:00:00,primavera,71.8025,0.8125829999999999,0.0,998.0830000000001,14.3117,0.190081,28.0
2018-09-26 19:00:00,primavera,325.08,0.7960010000000001,2.24208e-44,998.334,13.16,0.431291,28.0
2018-09-26 20:00:00,primavera,248.486,0.793583,0.0,999.9169999999999,13.18,1.15973,26.0
2018-09-26 21:00:00,primavera,301.093,0.7958529999999999,4.932569999999999e-43,1000.02,12.2903,0.604087,30.0
2018-09-26 22:00:00,primavera,31.9428,0.790353,4.70836e-43,999.5210000000001,11.9311,0.6674859999999999,17.0
2018-09-26 23:00:00,primavera,54.8069,0.8010189999999999,0.0166673,999.27,12.8003,2.60576,41.0
2018-09-27 00:00:00,primavera,48.1697,0.795851,4.25995e-43,999.2689999999999,12.1178,0.9558,13.0
2018-09-27 01:00:00,primavera,43.8321,0.792601,4.03574e-43,999.1010000000001,12.5353,1.41596,10.0
2018-09-27 02:00:00,primavera,271.888,0.772099,0.0166672,999.85,10.5478,0.308309,6.0
2018-09-27 03:00:00,primavera,343.39099999999996,0.7731819999999999,3.58732e-43,999.0989999999999,9.81607,0.377175,8.0
2018-09-27 04:00:00,primavera,46.974,0.780347,3.3631199999999998e-43,997.932,10.5894,1.536,11.0
2018-09-27 05:00:00,primavera,25.2375,0.77968,0.0166671,997.0139999999999,10.5069,0.8448129999999999,10.0
2018-09-27 06:00:00,primavera,31.8863,0.786512,2.9146999999999995e-43,997.513,10.9694,1.50938,9.0
2018-09-27 07:00:00,primavera,44.7997,0.7895939999999999,2.4662899999999997e-43,997.678,11.110999999999999,1.8782,10.0
2018-09-27 08:00:00,primavera,50.9288,0.790833,0.0166667,997.0830000000001,12.8008,4.4462,10.0
2018-09-27 09:00:00,primavera,49.7539,0.7909999999999999,0.0166667,998.0,11.7975,3.01911,9.0
2018-09-27 10:00:00,primavera,35.9446,0.811333,0.0166667,998.0,13.4508,1.72465,8.0
2018-09-27 11:00:00,primavera,43.7121,0.8215,0.0,997.5,15.1358,2.43416,4.0
2018-09-27 12:00:00,primavera,50.8811,0.8320000000000001,0.0,997.0,16.7517,2.80151,1.0
2018-09-27 13:00:00,primavera,46.7956,0.844167,0.0166667,996.5830000000001,16.9692,1.83935,5.0
2018-09-27 14:00:00,primavera,35.9007,0.830917,0.0,996.0,17.0683,1.21625,6.0
2018-09-27 15:00:00,primavera,46.6438,0.822667,0.0,995.75,15.8158,2.31676,7.0
2018-09-27 16:00:00,primavera,45.5811,0.82525,0.0,995.0,15.8517,2.70023,8.0
2018-09-27 17:00:00,primavera,47.5247,0.809167,2.24208e-44,995.0010000000001,14.3425,2.94935,11.0
2018-09-27 18:00:00,primavera,52.1236,0.799583,0.0,995.0,13.5083,3.61705,12.0
2018-09-27 19:00:00,primavera,52.4007,0.79825,0.0,995.75,13.4325,4.41021,12.0
2018-09-27 20:00:00,primavera,48.731,0.802189,5.1567799999999996e-43,996.0219999999999,12.4929,5.34417,8.0
2018-09-27 21:00:00,primavera,53.9701,0.779937,4.932569999999999e-43,996.0210000000001,11.7611,5.96593,7.0
2018-09-27 22:00:00,primavera,50.7395,0.79202,4.70836e-43,996.0210000000001,12.0545,6.4181099999999995,5.0
2018-09-27 23:00:00,primavera,50.1514,0.7890189999999999,4.48416e-43,996.02,11.857000000000001,6.46615,4.0
2018-09-28 00:00:00,primavera,48.1622,0.7886850000000001,4.25995e-43,995.7689999999999,12.0478,4.506469999999999,4.0
2018-09-28 01:00:00,primavera,50.431000000000004,0.795434,4.03574e-43,995.018,12.4553,4.08465,2.0
2018-09-28 02:00:00,primavera,52.6453,0.787849,3.81153e-43,995.0169999999999,12.4078,2.4734,2.0
2018-09-28 03:00:00,primavera,50.3133,0.794433,3.58732e-43,994.183,11.9995,3.6616400000000002,2.0
2018-09-28 04:00:00,primavera,42.0283,0.783848,3.3631199999999998e-43,994.015,11.9877,2.45037,1.0
2018-09-28 05:00:00,primavera,49.9496,0.784347,3.13891e-43,993.2639999999999,12.0894,2.2553799999999997,1.0
2018-09-28 06:00:00,primavera,49.0171,0.788095,0.0166671,993.013,12.1519,3.21945,1.0
2018-09-28 07:00:00,primavera,49.1628,0.7895939999999999,2.69049e-43,993.123,12.1027,3.3039699999999996,5.0
2018-09-28 08:00:00,primavera,45.3556,0.7851670000000001,0.0,993.0,11.9042,2.32291,7.0
2018-09-28 09:00:00,primavera,51.3483,0.814167,2.24208e-44,993.112,13.8525,3.77759,5.0
2018-09-28 10:00:00,primavera,47.8453,0.812833,0.0,993.75,14.2067,2.59218,5.0
2018-09-28 11:00:00,primavera,42.7616,0.807333,0.0333333,993.6669999999999,14.1175,1.28791,4.0
2018-09-28 12:00:00,primavera,231.175,0.799334,0.2,994.0010000000001,13.1083,0.0607472,7.0
2018-09-28 13:00:00,primavera,140.982,0.804333,0.216667,994.5830000000001,12.6358,0.370665,7.0
2018-09-28 14:00:00,primavera,160.325,0.798333,0.216667,995.003,12.4225,1.21197,4.0
2018-09-28 15:00:00,primavera,176.33700000000002,0.797583,0.05,995.0,12.4625,1.08638,7.0
2018-09-28 16:00:00,primavera,87.3323,0.801167,0.0,995.0,12.5683,0.336474,5.0
2018-09-28 17:00:00,primavera,134.203,0.792667,2.24208e-44,995.5,12.7867,0.353573,2.0
2018-09-28 18:00:00,primavera,333.222,0.793083,0.0,996.0,12.6567,0.36532,5.0
2018-09-28 19:00:00,primavera,344.881,0.795346,3.13891e-43,996.0139999999999,12.2752,0.46451499999999996,5.0
2018-09-28 20:00:00,primavera,8.025310000000001,0.79118,2.9146999999999995e-43,996.346,11.7752,0.191115,5.0
2018-09-28 21:00:00,primavera,341.096,0.778678,2.69049e-43,997.012,10.7994,0.27067199999999997,4.0
2018-09-28 22:00:00,primavera,323.388,0.779261,0.033333999999999996,997.0110000000001,10.1844,0.354166,4.0
2018-09-28 23:00:00,primavera,318.41,0.777093,2.24208e-43,997.01,10.1651,0.248494,7.0
2018-09-29 00:00:00,primavera,344.93,0.7755920000000001,2.01787e-43,997.0089999999999,10.1351,0.33027399999999996,8.0
2018-09-29 01:00:00,primavera,349.162,0.782758,1.79366e-43,996.758,10.0651,0.248849,2.0
2018-09-29 02:00:00,primavera,354.173,0.7723399999999999,0.016666900000000002,996.424,10.3226,0.307579,1.0
2018-09-29 03:00:00,primavera,201.142,0.782423,0.0666674,996.0060000000001,10.4651,0.28881999999999997,1.0
2018-09-29 04:00:00,primavera,92.6442,0.779838,0.10000099999999999,996.005,10.5309,0.23225900000000002,2.0
2018-09-29 05:00:00,primavera,151.48,0.784921,0.08333380000000001,996.087,10.4684,0.332717,1.0
2018-09-29 06:00:00,primavera,207.291,0.77167,0.116667,997.42,9.33337,3.78738,1.0
2018-09-29 07:00:00,primavera,215.623,0.762251,0.0666668,998.002,8.964189999999999,2.20265,3.0
2018-09-29 08:00:00,primavera,188.831,0.768583,0.0166667,998.25,8.75917,0.709345,5.0
2018-09-29 09:00:00,primavera,346.27,0.76925,0.0166667,999.0,9.33417,0.5393439999999999,5.0
2018-09-29 10:00:00,primavera,302.04200000000003,0.7835,2.24208e-44,999.0010000000001,9.94749,0.217654,6.0
2018-09-29 11:00:00,primavera,358.848,0.781417,0.0666667,999.003,10.1658,2.1533900000000004,8.0
2018-09-29 12:00:00,primavera,355.879,0.787,0.0,999.0,10.6367,2.20935,7.0
2018-09-29 13:00:00,primavera,356.977,0.788833,0.0333333,999.0,10.9333,2.24556,6.0
2018-09-29 14:00:00,primavera,355.105,0.780417,0.0166667,999.0010000000001,10.6467,3.31049,6.0
2018-09-29 15:00:00,primavera,267.684,0.795333,0.0166667,999.0,11.3725,0.6802779999999999,9.0
2018-09-29 16:00:00,primavera,203.141,0.791333,0.0,999.0,11.3508,1.29057,7.0
2018-09-29 17:00:00,primavera,198.47299999999998,0.798083,2.24208e-44,998.3330000000001,11.96,1.11063,3.0
2018-09-29 18:00:00,primavera,164.799,0.7879999999999999,0.0,998.0,11.3225,1.2145700000000001,2.0
2018-09-29 19:00:00,primavera,177.63299999999998,0.780167,0.0,998.0,10.1408,0.45333199999999996,4.0
2018-09-29 20:00:00,primavera,167.495,0.77559,0.016666900000000002,998.674,9.7301,1.13799,7.0
2018-09-29 21:00:00,primavera,154.94,0.776338,1.3452499999999998e-43,999.0060000000001,9.490910000000001,0.729981,10.0
2018-09-29 22:00:00,primavera,197.43200000000002,0.758921,0.250002,999.5039999999999,8.31206,1.6996900000000001,7.0
2018-09-29 23:00:00,primavera,358.718,0.762003,0.13333399999999998,1000.0,7.609189999999999,2.24002,3.0
2018-09-30 00:00:00,primavera,0.00545356,0.7555029999999999,0.033333499999999995,1000.5,7.072439999999999,3.41425,5.0
2018-09-30 01:00:00,primavera,235.24599999999998,0.761252,0.0166668,1001.0,6.46635,0.724012,4.0
2018-09-30 02:00:00,primavera,250.465,0.7553350000000001,4.48416e-44,1001.83,5.85785,0.510476,3.0
2018-09-30 03:00:00,primavera,257.428,0.7491680000000001,0.0666668,1002.0,5.29443,0.993563,3.0
2018-09-30 04:00:00,primavera,298.964,0.7460829999999999,0.0,1002.33,4.88725,0.724902,3.0
2018-09-30 05:00:00,primavera,316.57,0.73919,5.38099e-43,1003.02,4.06768,0.741786,1.0
2018-09-30 06:00:00,primavera,0.903874,0.7294390000000001,5.1567799999999996e-43,1003.35,3.7008400000000004,0.613855,2.0
2018-09-30 07:00:00,primavera,213.297,0.726604,0.050001300000000005,1004.69,3.36975,1.288,5.0
2018-09-30 08:00:00,primavera,44.0546,0.730083,0.0,1005.0,3.48825,0.974775,8.0
2018-09-30 09:00:00,primavera,17.1234,0.752333,0.0,1005.75,5.3765,0.17413199999999998,6.0
2018-09-30 10:00:00,primavera,168.225,0.756583,0.0,1006.0,6.74067,0.118469,2.0
2018-09-30 11:00:00,primavera,229.43599999999998,0.768083,4.48416e-44,1006.0,8.255,0.70015,1.0
2018-09-30 12:00:00,primavera,212.34599999999998,0.774917,0.0,1006.0,7.90533,1.46258,2.0
2018-09-30 13:00:00,primavera,216.03900000000002,0.758583,0.08333339999999999,1006.92,7.06417,4.46959,6.0
2018-09-30 14:00:00,primavera,208.94099999999997,0.7855,0.0,1006.0,9.703339999999999,3.67355,6.0
2018-09-30 15:00:00,primavera,211.27,0.780167,0.0,1006.75,9.00667,4.95782,7.0
2018-09-30 16:00:00,primavera,215.187,0.779917,0.0166667,1006.83,9.40417,4.10923,6.0
