FECHA (YYMMDD);HORA (HHMM);;
040509;1000;89;
040509;1100;83;
040509;1200;76;
040509;1300;73;
040509;1400;73;
040509;1500;72;
040509;1600;72;
040509;1700;70;
040509;1800;74;
040509;1900;87;
040509;2000;89;
040509;2100;92;
040509;2200;96;
040509;2300;98;
040510;0000;96;
040510;0100;95;
040510;0200;97;
040510;0300;99;
040510;0400;99;
040510;0500;99;
040510;0600;100;
040510;0700;100;
040510;0800;100;
040510;0900;100;
040510;1000;97;
040510;1100;88;
040510;1200;81;
040510;1300;73;
040510;1400;65;
040510;1500;61;
040510;1600;57;
040510;1700;59;
040510;1800;66;
040510;1900;82;
040510;2000;88;
040510;2100;93;
040510;2200;97;
040510;2300;98;
040511;0000;99;
040511;0100;100;
040511;0200;100;
040511;0300;100;
040511;0400;100;
040511;0500;100;
040511;0600;100;
040511;0700;97;
040511;0800;97;
040511;0900;94;
040511;1000;94;
040511;1100;91;
040511;1200;88;
040511;1300;89;
040511;1400;86;
040511;1500;79;
040511;1600;78;
040511;1700;77;
040511;1800;76;
040511;1900;78;
040511;2000;79;
040511;2100;80;
040511;2200;81;
040511;2300;83;
040512;0000;90;
040512;0100;97;
040512;0200;99;
040512;0300;100;
040512;0400;100;
040512;0500;100;
040512;0600;100;
040512;0700;100;
040512;0800;100;
040512;0900;100;
040512;1000;100;
040512;1100;88;
040512;1200;71;
040512;1300;59;
040512;1400;56;
040512;1500;51;
040512;1600;41;
040512;1700;33;
040512;1800;37;
040512;1900;45;
040512;2000;46;
040512;2100;63;
040512;2200;79;
040512;2300;80;
040513;0000;81;
040513;0100;86;
040513;0200;87;
040513;0300;90;
040513;0400;94;
040513;0500;96;
040513;0600;92;
040513;0700;93;
040513;0800;95;
040513;0900;90;
040513;1000;74;
040513;1100;57;
040513;1200;50;
040513;1300;42;
040513;1400;40;
040513;1500;29;
040513;1600;27;
040513;1700;30;
040513;1800;38;
040513;1900;54;
040513;2000;68;
040513;2100;78;
040513;2200;84;
040513;2300;87;
040514;0000;90;
040514;0100;93;
040514;0200;97;
040514;0300;98;
040514;0400;99;
040514;0500;99;
040514;0600;100;
040514;0700;100;
040514;0800;100;
040514;0900;97;
040514;1000;87;
040514;1100;72;
040514;1200;56;
040514;1300;50;
040514;1400;48;
040514;1500;46;
040514;1600;48;
040514;1700;52;
040514;1800;59;
040514;1900;73;
040514;2000;83;
040514;2100;86;
040514;2200;90;
040514;2300;90;
040515;0000;93;
040515;0100;94;
040515;0200;97;
040515;0300;98;
040515;0400;99;
040515;0500;100;
040515;0600;100;
040515;0700;100;
040515;0800;100;
040515;0900;100;
040515;1000;100;
040515;1100;99;
040515;1200;91;
040515;1300;81;
040515;1400;77;
040515;1500;67;
040515;1600;59;
040515;1700;66;
040515;1800;79;
040515;1900;88;
040515;2000;91;
040515;2100;93;
040515;2200;94;
040515;2300;95;
040516;0000;96;
040516;0100;96;
040516;0200;96;
040516;0300;96;
040516;0400;97;
040516;0500;97;
040516;0600;97;
040516;0700;97;
040516;0800;97;
040516;0900;97;
040516;1000;97;
040516;1100;96;
040516;1200;96;
040516;1300;81;
040516;1400;73;
040516;1500;71;
040516;1600;68;
040516;1700;71;
040516;1800;81;
040516;1900;85;
040516;2000;88;
040516;2100;90;
040516;2200;90;
040516;2300;91;
040517;0000;94;
040517;0100;95;
040517;0200;95;
040517;0300;95;
040517;0400;96;
040517;0500;96;
040517;0600;96;
040517;0700;96;
040517;0800;97;
040517;0900;97;
040517;1000;96;
040517;1100;90;
040517;1200;84;
040517;1300;80;
040517;1400;79;
040517;1500;76;
040517;1600;74;
040517;1700;77;
040517;1800;82;
040517;1900;89;
040517;2000;93;
040517;2100;93;
040517;2200;95;
040517;2300;96;
040518;0000;96;
040518;0100;95;
040518;0200;95;
040518;0300;95;
040518;0400;96;
040518;0500;96;
040518;0600;96;
040518;0700;96;
040518;0800;96;
040518;0900;96;
040518;1000;96;
040518;1100;96;
040518;1200;94;
040518;1300;86;
040518;1400;79;
040518;1500;75;
040518;1600;67;
040518;1700;74;
040518;1800;79;
040518;1900;84;
040518;2000;88;
040518;2100;91;
040518;2200;91;
040518;2300;93;
040519;0000;94;
040519;0100;95;
040519;0200;95;
040519;0300;93;
040519;0400;93;
040519;0500;93;
040519;0600;94;
040519;0700;94;
040519;0800;94;
040519;0900;88;
040519;1000;84;
040519;1100;79;
040519;1200;76;
040519;1300;72;
040519;1400;72;
040519;1500;74;
040519;1600;73;
040519;1700;75;
040519;1800;77;
040519;1900;76;
040519;2000;78;
040519;2100;80;
040519;2200;81;
040519;2300;84;
040520;0000;84;
040520;0100;84;
040520;0200;86;
040520;0300;85;
040520;0400;84;
040520;0500;83;
040520;0600;81;
040520;0700;78;
040520;0800;78;
040520;0900;74;
040520;1000;68;
040520;1100;67;
040520;1200;67;
040520;1300;71;
040520;1400;78;
040520;1500;82;
040520;1600;74;
040520;1700;71;
040520;1800;76;
040520;1900;77;
040520;2000;79;
040520;2100;79;
040520;2200;81;
040520;2300;75;
040521;0000;78;
040521;0100;79;
040521;0200;81;
040521;0300;84;
040521;0400;85;
040521;0500;90;
040521;0600;92;
040521;0700;95;
040521;0800;97;
040521;0900;92;
040521;1000;89;
040521;1100;85;
040521;1200;80;
040521;1300;74;
040521;1400;66;
040521;1500;71;
040521;1600;62;
